SPECID,CATAID_1,BPT,WHAN,bayes.agn.fracAGN,bayes.agn.fracAGN_err,bayes.sfh.age,bayes.sfh.age_err,bayes.sfh.age_main,bayes.sfh.age_main_err,bayes.stellar.age_m_star,bayes.stellar.age_m_star_err,bayes.dust.mass,bayes.dust.mass_err,bayes.sfh.sfr,bayes.sfh.sfr_err,bayes.sfh.sfr100Myrs,bayes.sfh.sfr100Myrs_err,bayes.stellar.m_gas,bayes.stellar.m_gas_err,bayes.stellar.m_star,bayes.stellar.m_star_err,best.chi_square,best.reduced_chi_square,best.agn.EBV,best.agn.beta,best.agn.delta,best.agn.disk_type,best.agn.emissivity,best.agn.fracAGN,best.agn.gamma,best.agn.law,best.agn.opening_angle,best.agn.psy,best.agn.r_ratio,best.agn.tau,best.agn.temperature,best.attenuation.B_B90,best.attenuation.E_BV_factor,best.attenuation.E_BV_lines,best.attenuation.E_BVs,best.attenuation.FUV,best.attenuation.V_B90,best.attenuation.powerlaw_slope,best.attenuation.uv_bump_amplitude,best.attenuation.uv_bump_wavelength,best.attenuation.uv_bump_width,best.dust.alpha,best.dust.gamma,best.dust.qhac,best.dust.umin,best.nebular.f_dust,best.nebular.f_esc,best.nebular.lines_width,best.nebular.logU,best.nebular.ne,best.nebular.zgas,best.sfh.age,best.sfh.age_burst,best.sfh.age_main,best.sfh.f_burst,best.sfh.tau_burst,best.sfh.tau_main,best.stellar.age_m_star,best.stellar.imf,best.stellar.metallicity,best.stellar.old_young_separation_age,best.universe.age,best.universe.luminosity_distance,best.universe.redshift,best.agn.accretion_power,best.agn.disk_luminosity,best.agn.intrin_Lnu_2500A_30deg,best.agn.luminosity,best.agn.polar_dust_luminosity,best.agn.torus_dust_luminosity,best.agn.total_dust_luminosity,best.dust.luminosity,best.dust.mass,best.sfh.integrated,best.sfh.sfr,best.sfh.sfr100Myrs,best.sfh.sfr10Myrs,best.stellar.lum,best.stellar.lum_ly,best.stellar.lum_ly_old,best.stellar.lum_ly_young,best.stellar.lum_old,best.stellar.lum_young,best.stellar.m_gas,best.stellar.m_gas_old,best.stellar.m_gas_young,best.stellar.m_star,best.stellar.m_star_old,best.stellar.m_star_young,best.stellar.n_ly,best.stellar.n_ly_old,best.stellar.n_ly_young,best.galex.FUV,best.galex.NUV,best.sdss.up,best.sdss.gp,best.sdss.rp,best.sdss.ip,best.sdss.zp,best.vista.vircam.Z,best.vista.vircam.Y,best.vista.vircam.J,best.vista.vircam.H,best.vista.vircam.Ks,best.WISE1,best.WISE2,best.WISE3,best.WISE4,best.herschel.pacs.100,best.herschel.pacs.160,best.PSW_ext,best.PMW_ext,best.PLW_ext,CIGALE_AGN
G12_Y1_EN1_192,70321,UNCXY,sAGN,0.3985705512473315,0.0326474220299395,10953.712410434136,551.8341171986484,10953.712410434136,551.8341171986484,10362.174861032672,719.9349204003221,1.7057246814590443e+38,1.0834519142871856e+37,1.426626630488491,0.1866884491476569,1.5582309143019566,0.1975473752355091,58336209732.049,4382654672.164347,61536649689.50768,4328824221.337379,106.60213501495775,5.610638684997777,0.03,-0.5,0.36,1.0,1.6,0.4,2.0,0.0,60.0,20.1,60.0,1.0,100.0,0.772964119597094,0.25,0.6,0.15,1.5739453277411943,0.6144318699053504,0.0,0.0,217.5,35.0,3.0,0.1,0.06,1.0,0.0,0.0,300.0,-3.0,100.0,0.019,11000.0,500.0,11000.0,0.01,500.0,1.0,10855.016773018802,1.0,0.02,10.0,11651.565510473862,2.516249252217495e+25,0.1698,3.1251536463705145e+37,6.398924911335982e+36,5.449514995439013e+21,1.1345125426216882e+37,2.4159065158531332e+36,2.530293999027766e+36,4.9462005148808994e+36,7.419300772321348e+36,1.7139753575424236e+38,123176763098.97713,1.4351548154538647,1.5871479660477237,1.4481534015808826,2.015196567828812e+37,7.525577722397108e+35,5.988682119185507e+34,6.926709510478558e+35,1.6576214864262968e+37,3.575750814025148e+36,60105603740.37814,60104741521.243256,862219.1348838266,63071159354.26522,63057540043.71806,13619310.547154428,2.2356451848736448e+53,1.3781526288310936e+52,2.0978299219905354e+53,0.0062530415739985,0.0087051424284649,0.0132548471821803,0.037324892127647,0.0943142970615834,0.1497448986447522,0.2097272260351656,0.200144852526719,0.2745221624426422,0.4001921889705972,0.5185673155198006,0.714455461570591,0.8424765044411074,1.098185419235245,1.946058918554355,2.0406211468188937,17.06214150684993,33.581700859226515,30.614396165220032,18.429862350047667,8.257083022293834,True
G12_Y1_GN1_084,561115,UNCXY,sAGN,0.3039289529771375,0.0663816734687355,7613.40993081815,3640.287935942359,7613.40993081815,3640.287935942359,3973.5687051817695,2363.2214370630045,1.3288120836643943e+38,5.052677364787325e+37,2.0871304580006065,1.0179071564657185,2.1471558002569235,1.0253629146723142,11138304770.403791,6124370558.441118,13799275857.606333,6156232292.718192,16.40935308151684,0.8636501621850968,0.03,-0.5,0.36,1.0,1.6,0.3,2.0,0.0,60.0,20.1,60.0,1.0,100.0,0.5365591614374817,0.25,0.4,0.1,1.0653973620559936,0.4213735312979602,0.0,1.0,217.5,35.0,3.0,0.1,0.06,2.5,0.0,0.0,300.0,-3.0,100.0,0.019,11000.0,250.0,11000.0,0.01,500.0,5000.0,4921.8739691036735,1.0,0.02,10.0,11524.863215217803,2.7076802206625776e+25,0.1814,2.869908210416376e+37,5.87629576619663e+36,5.004428453097364e+21,1.0418517709270796e+37,2.218588501559808e+36,2.3236334415143603e+36,4.542221943074168e+36,1.059851786717306e+37,9.842468909917854e+37,35977192496.83323,3.801086011732477,3.933217827415432,3.812463120109717,2.5674040758803115e+37,1.8544489646936724e+36,2.360582785471121e+34,1.830843136838961e+36,1.624244769607509e+37,9.431593062728024e+36,16218309627.98651,16216046206.72214,2263421.264368628,19758882857.43181,19723021658.910004,35861198.52181131,5.605691628188925e+53,6.031540639846775e+51,5.545376221790457e+53,0.0230265149910804,0.027124151347927,0.0338813666158247,0.0641101721129253,0.1113245564097886,0.1496135764183124,0.1771850913713672,0.1730264052941357,0.2096089098547343,0.2721411717643676,0.3365903605960494,0.4640626721335266,0.6178739377229536,0.8363719696904518,1.720345349639132,1.8361326356630407,24.906207451018684,38.01623364641706,27.22377700878617,14.576761180980046,6.005133284698947,True
G12_Y4_206_292,172219,UNCXY,sAGN,0.1674042168972165,0.0525479593764249,4313.249972599008,1011.7773305252924,4313.249972599008,1011.7773305252924,1813.69580908228,471.3054125130943,5.372708243241024e+38,1.82305227826349e+38,15.950173596449932,3.921361873396464,16.23332204643523,3.829091106460567,29494618817.675224,7315829862.595669,42617759608.25719,8927827865.100739,13.18088912346003,0.7753464190270606,0.03,-0.5,0.36,1.0,1.6,0.2,2.0,0.0,60.0,20.1,60.0,1.0,100.0,0.4478413514544188,0.25,0.4,0.1,1.1318514421094674,0.3329998308830478,-0.25,0.0,217.5,35.0,3.0,0.1,0.06,2.5,0.0,0.0,300.0,-3.0,100.0,0.019,5000.0,750.0,5000.0,0.0,500.0,3000.0,2082.281212198094,1.0,0.02,10.0,10244.41191701517,4.975496630916484e+25,0.3098,7.5942764140217e+37,1.554970091972667e+37,1.3242588327067966e+22,2.756921040938221e+37,5.870771151726468e+36,6.14873833792907e+36,1.2019509489655538e+37,4.807803795862215e+37,4.4648374403675685e+38,86107025501.98259,18.20848134918429,18.32793386261399,18.21939736863501,1.1577079989624368e+38,8.847040240537423e+36,8.37435821085911e+34,8.763296658428832e+36,7.066398956263786e+37,4.510681033360582e+37,35747373412.40802,35736569084.79646,10804327.611551646,50359652035.01319,50188262443.5,171389591.5131946,2.67674437035436e+54,2.2371870347989202e+52,2.6543725000063708e+54,0.0264700657937451,0.0406805639518089,0.050903870111585,0.0796501028085426,0.1632859153515736,0.2014781079657364,0.2547084297472961,0.2526017059082331,0.2766152374421976,0.3509010091970508,0.4083178361372484,0.5271704984192878,0.5841183732577979,0.7819612372748855,1.7295946304208862,1.77676712090096,28.238330059719424,54.30946495414676,45.7626810041149,26.999121023110057,11.614141355016208,True
G12_Y6_057_159,71072,NOEL,LLR,0.1004298307351423,0.0179178286827504,2561.1006677055684,2573.1492588605342,2561.1006677055684,2573.1492588605342,1121.2573113544197,1540.80213650129,6.645495176906072e+37,1.6169843694339712e+37,1.0767752344499224,0.4266020354012634,0.7522809967284445,0.3297919180981361,340292437.04120994,290128779.27823114,579638518.1911669,396219084.087799,9.96711569640138,0.6229447310250863,0.03,-0.5,0.36,1.0,1.6,0.1,2.0,0.0,60.0,20.1,60.0,1.0,100.0,1.2733480898531244,0.75,0.4,0.3,3.275085699360911,0.9623255171454442,-0.25,0.0,217.5,35.0,3.0,0.1,0.06,1.0,0.0,0.0,300.0,-3.0,100.0,0.019,901.0,250.0,901.0,0.25,100.0,500.0,329.0623239720088,1.0,0.02,10.0,12196.117700570829,1.7510776917152816e+25,0.1219,2.4645904987736856e+36,5.046385337617142e+35,4.297652019855722e+20,8.947108365479339e+35,1.90525680291341e+35,1.9954662249487867e+35,3.900723027862196e+35,3.5106507250759755e+36,8.110156221414397e+37,814328334.1023414,0.8591858176090439,1.0181404055081975,0.8703868494602816,4.740246382211417e+36,4.170313709749719e+35,1.811737208523929e+33,4.15219633766448e+35,2.593829657767468e+36,2.146416724443949e+36,261815973.62442544,261296766.8812642,519206.7431612497,552512357.8742026,544327698.726475,8184659.147727563,1.263578606782081e+53,6.1082169845570994e+50,1.2574703897975235e+53,0.0014374259117499,0.0033126397220724,0.0071200939218023,0.0171527567408299,0.0258966143703606,0.0358358295524594,0.0393033231426475,0.0385720848791883,0.0474968032232583,0.0565652857433457,0.0713978603642344,0.0962656661967868,0.1505214085973375,0.1771058846776505,0.5918482722157244,0.7142989928068708,15.36647759542876,31.04308422407088,27.105650776677383,15.740067022335232,6.932805953835931,True
G12_Y6_057_175,71002,UNCXY,sAGN,0.0970533501397538,0.0227499588321012,4460.606308839781,3784.172005181251,4460.606308839781,3784.172005181251,3146.0412741005644,2457.9584357294902,8.426522286913769e+37,2.9926381895165954e+37,0.0429667579855192,0.1126170656814125,0.054247434128488,0.1294959214777344,17283375131.57463,6930029650.587375,22895872480.661232,6705575800.641872,17.636848643921162,0.9282551917853245,0.03,-0.5,0.36,1.0,1.6,0.1,2.0,0.0,60.0,80.1,60.0,1.0,100.0,0.7557951562129268,0.25,0.6,0.15,1.5115999391489534,0.6089193016291218,0.0,0.0,217.5,35.0,3.0,0.1,0.2,1.0,0.0,0.0,300.0,-3.0,100.0,0.019,2000.0,500.0,2000.0,0.25,5.0,1.0,1586.7674031284544,1.0,0.02,10.0,12118.98339542795,1.854041059283832e+25,0.1285,2.744153304843519e+36,2.319786301691037e+36,4.785142196735154e+20,2.893344111180137e+36,2.1213734106708185e+35,3.614204684220181e+35,5.735578094890999e+35,5.162020285401897e+36,1.0561001156013452e+38,31827520882.52604,6.553565690250037e-41,1.4360986279526309e-33,1.8911733164924543e-40,1.7466687274609772e+37,2.3270026853011395e+34,2.3270026853011395e+34,4.499551118706851e-05,1.7466687274609772e+37,0.000344177710676,13089406896.612114,13089406896.612114,1.5690668698000404e-34,18738113985.91392,18738113985.91392,1.7342661808947726e-33,4.771417577856029e+51,4.771417577856029e+51,13455528860911.578,0.0051782857549895,0.0130832213673332,0.0403403442521026,0.1488189327714098,0.2889979147919959,0.3860403810434595,0.4937676079910694,0.4829484496000568,0.5944444113310298,0.7196027563731272,0.8668172511168303,0.946126613207041,0.6920732963722853,0.5329397766843451,1.5518924488410384,1.0012927017284203,14.86776282159969,30.75462285602498,27.118127256175622,15.838350729349282,6.993453685733651,True
G12_Y6_061_144,85314,SFGX,wAGN,0.102516258243129,0.0203933199952768,2582.492442878553,2415.6380079803857,2582.492442878553,2415.6380079803857,1074.3277408769973,1339.8184958374022,2.4042091148008725e+38,4.969832291037726e+37,3.140716395416893,1.0445848933713495,2.7314153093051927,0.710744831798789,1551623461.9646769,1383108947.2592645,2553168781.186338,1807111949.4997928,28.82486500712879,1.5170981582699363,0.03,-0.5,0.36,1.0,1.6,0.1,2.0,0.0,60.0,80.1,60.0,1.0,100.0,1.2685739931896702,0.75,0.4,0.3,3.2735060557659583,0.9585260488067936,-0.25,0.0,217.5,35.0,3.0,0.1,0.06,1.0,0.0,0.0,300.0,-3.0,100.0,0.019,11000.0,250.0,11000.0,0.25,100.0,1.0,7591.543653746773,1.0,0.02,10.0,11646.06369201796,2.524452179377717e+25,0.1703,5.762984954123388e+36,4.8717735739582977e+36,1.0049257246106426e+21,6.07629994665457e+36,4.455087485890472e+35,7.59017624107225e+35,1.2045263726962722e+36,1.0840737354266446e+37,2.5043811071954687e+38,9184744545.15267,2.0636768870291102,3.5282781520906257,2.159554075098368,1.5290627600300674e+37,1.0168223495139614e+36,8.499030005936629e+33,1.0083233195080246e+36,1.0019162464672592e+37,5.2714651356280816e+36,4055965789.402733,4054657995.3375072,1307794.0652263477,5128778749.308453,5108491009.06418,20287740.244272742,3.0765825584198883e+53,2.4310316110305502e+51,3.052272242309583e+53,0.007182041837772,0.0139359739266518,0.0258012828592056,0.0469273854195677,0.0711464580845682,0.0921718194405164,0.1075712770973973,0.1053520061969123,0.1258625469381761,0.1604485737902174,0.1996853514465233,0.2481559444229226,0.2552079755842231,0.2832418319147969,0.9173549328740308,0.9654794490615536,20.92856161295277,46.825002704853006,43.79556599088964,26.519619729323583,11.914375797840176,True
G15_Y2_006_270,512585,AGNXY,sAGN,0.0974842160600173,0.0157188338400709,4642.107324601769,3092.2424675002867,4642.107324601769,3092.2424675002867,1964.4043235290608,1425.9666048231022,4.401108241003406e+37,2.704832454647967e+37,2.39416850449782,0.8754913090439698,2.9006039951851514,0.7365743355635604,8431917721.544539,2157638021.311352,12623294737.77597,2147519187.757094,11.868757823535526,0.6246714643966067,0.03,-0.5,0.36,1.0,1.6,0.1,2.0,0.0,60.0,20.1,60.0,1.0,100.0,1.2609945016289517,0.75,0.4,0.3,3.286226054344196,0.955208201579606,-0.25,1.0,217.5,35.0,2.0,0.1,0.06,2.5,0.0,0.0,300.0,-3.0,100.0,0.019,5000.0,250.0,5000.0,0.25,10.0,2000.0,1761.471970549586,1.0,0.02,10.0,11888.260582037916,2.1725064840413738e+25,0.1486,1.1071605810186447e+37,2.266972515401721e+36,1.9306212978127447e+21,4.019282595339788e+36,8.558927862267302e+35,8.964172937113365e+35,1.7523100799380667e+36,1.5770790719442592e+37,6.627634238969655e+37,20460270987.16274,2.210037926490653,2.243047195748942,2.213022656049892,2.635548952714527e+37,1.0826636268473469e+36,1.8756827129360367e+34,1.0639067997179864e+36,2.0877881607813177e+37,5.477607919332095e+36,8143096193.378081,8141783373.423231,1312819.9548498113,12317174787.15776,12296357387.179045,20817399.97871679,3.2669613278078568e+53,4.445791642792965e+51,3.2225034113799273e+53,0.0026619139489482,0.0073231974149222,0.0226115219907616,0.0801865298866226,0.1516003843467074,0.210126385041031,0.2620370704842972,0.2557924928655347,0.3176169628748759,0.3996234717122936,0.4906353368517416,0.5942851592712184,0.6140897168687783,0.7147426054224699,2.8856296661873677,6.35935916105604,33.92895349747175,42.44897928175902,27.789139706408072,14.321133316458823,5.794358960397027,True
G15_Y3_032_092,593449,SFGXY,SFG,0.3539586387001678,0.0830628713351886,4297.039740852758,1240.66782092856,4297.039740852758,1240.66782092856,2137.3460925859404,753.3316289863446,2.3611073159758157e+38,1.1207374279260703e+38,4.245673132876152,1.554030596511964,4.361452447082888,1.5401873148036218,13320203122.360144,5730612451.199003,18321315303.298046,6361520138.884836,11.103975307401408,0.5551987653700704,0.03,-0.5,0.36,1.0,1.6,0.5,2.0,0.0,60.0,80.1,60.0,1.0,100.0,0.526971081609676,0.25,0.4,0.1,1.065822057306962,0.4148080251863998,0.0,1.0,217.5,35.0,3.0,0.1,0.06,1.0,0.0,0.0,300.0,-3.0,100.0,0.019,5000.0,250.0,5000.0,0.01,800.0,1.0,4931.891001637656,1.0,0.02,10.0,10402.831184717776,4.658434844765986e+25,0.2927,4.026318265663865e+37,3.403672069796428e+37,7.020928967965332e+21,4.245216265116742e+37,3.1125536961079603e+36,5.302888257095177e+36,8.415441953203138e+36,8.415441953203138e+36,1.944099662926312e+38,76343672465.68028,2.6030366060253907,2.7709897884935284,2.617736817164911,2.49804848785277e+37,1.287470731321598e+36,3.256204093850587e+34,1.254908690383092e+36,1.850990492225706e+37,6.470579956270639e+36,35331258788.22819,35329702710.93301,1556077.2951786467,41012413669.616,40987792386.57563,24621283.04037024,3.877436476157748e+53,7.662830690616868e+51,3.800808169251579e+53,0.0151637725675713,0.0248024552476715,0.0379318450930987,0.0542457340689163,0.0884824454281414,0.1174686223009817,0.1495903150520773,0.1461430643252784,0.1759689916916196,0.235148558898444,0.3059455736026329,0.4103604906715671,0.4601454423671586,0.5380343071446451,0.9972866243435552,0.809739499697643,5.151201517419563,11.437301840997346,12.168780829025538,8.133634086285053,3.8326083059242273,True
G15_Y4_226_396,341744,AGNXY,wAGN,0.2940532716655477,0.079532302676879,4878.416490967767,3293.709620996405,4878.416490967767,3293.709620996405,3575.5098875398376,2066.75549061576,2.298998091586228e+38,7.780216970437909e+37,1.598691929790192,1.8832748769228889,1.7437525709376889,1.9805054253104464,91693678773.27692,35286928693.73207,113255921053.73192,34217543001.396744,9.965640873722592,0.5862141690425055,0.03,-0.5,0.36,1.0,1.6,0.3,2.0,0.0,60.0,50.1,60.0,1.0,100.0,0.5052418069894437,0.25,0.4,0.1,1.067720958685584,0.4066664771164351,0.0,1.0,217.5,35.0,3.0,0.1,0.06,1.0,0.0,0.0,300.0,-3.0,100.0,0.019,2000.0,750.0,2000.0,0.01,800.0,1.0,1979.5218909264872,1.0,0.02,10.0,11536.794229008548,2.6894269157975904e+25,0.1803,2.887999910275044e+37,2.439786838195702e+37,5.035976018698592e+21,3.0358810897277884e+37,2.232574327703805e+36,3.7283681876170535e+36,5.960942515320858e+36,1.3908865869082002e+37,3.2131671275419336e+38,155463690813.648,1.2516248687117495,1.332382234731808,1.2586932095083971,6.476343357482444e+37,7.187084011706319e+35,1.1530738821128869e+35,6.034010129593431e+35,6.165216776722515e+37,3.111265807599295e+36,66673515631.97764,66672767419.28029,748212.6973454903,88790175177.90253,88778336462.27263,11838715.629886009,2.0708563091445478e+53,2.4330382109027507e+52,1.8275524880542728e+53,0.0313159325248222,0.0504709347374113,0.1058215532121843,0.2533538698604567,0.5636643917658294,0.8119273971217941,1.0464995909378862,1.0172765892728048,1.262080794307751,1.6183181147563994,1.95526422514389,2.312375114269218,1.7395085214839836,1.6384885935032767,2.402678570171017,2.136235417759734,24.984042702466247,53.97157602156891,50.64886107046688,30.870362885455183,13.91008371826432,True
G15_Y4_244_055,250339,AGNXY,sAGN,0.2129873879332986,0.0802518755064543,3614.511841247638,1166.509813117794,3614.511841247638,1166.509813117794,2400.5272408535748,722.1337804040886,3.1972749314962105e+38,1.0919328776430668e+38,1.6144030185450062,0.3775266422655106,2.634994541057741,0.5823855521243327,37082381220.75403,5278948259.956627,51038135849.23208,5276467171.652884,6.997228768437855,0.3498614384218927,0.03,-0.5,0.36,1.0,1.6,0.3,2.0,0.0,60.0,20.1,60.0,1.0,100.0,0.6286348065017515,0.25,0.6,0.15,1.6540512730042942,0.4769852329504354,-0.25,0.0,217.5,35.0,3.0,0.1,0.06,1.0,0.0,0.0,300.0,-3.0,100.0,0.019,3500.0,500.0,3500.0,0.25,100.0,1.0,2613.8379818792814,1.0,0.02,10.0,10632.131177802969,4.219165280128716e+25,0.2686,4.577377996103961e+37,9.372434575140948e+36,7.981844367406096e+21,1.6617079787202198e+37,3.538551565025752e+36,3.706093647035501e+36,7.244645212061252e+36,1.6904172161476254e+37,3.9051300673122296e+38,88703918219.21378,1.5118887698878016,2.5848833936720124,1.582130213614494,5.287877953749349e+37,7.959758931105816e+35,5.7259133349406975e+34,7.387167597611747e+35,4.901680434675289e+37,3.861975190740581e+36,37739621042.39736,37738662927.69782,958114.699529384,50964297172.09728,50949433989.37981,14863182.717461964,2.359855069460518e+53,1.2370262001796952e+52,2.236152449442549e+53,0.0021651072358952,0.0075371219461128,0.0167821220907303,0.0559701722953206,0.1455693310239225,0.1947709697991567,0.2402410894210029,0.233429588995251,0.2802253349949307,0.3709094058705695,0.4373980330914604,0.5667020420361488,0.552898066069909,0.675824713334531,1.2193898390993412,1.1387572345989478,11.352298019935226,27.18556879788872,28.56598995268253,18.786907453848023,8.776080037034927,True
G15_Y5_029_255,748809,UNCXY,sAGN,0.1765827026721847,0.0466523236406595,4620.771269754711,809.3690603319666,4620.771269754711,809.3690603319666,2042.4731773175004,427.25121741039726,2.9367012404809417e+38,1.2808213807769628e+38,6.739693033540913,1.4411554952293253,6.851000696053629,1.422992626667284,15087999763.385317,3494453299.741332,21209369926.3429,4246703106.124232,15.559321190224695,0.8189116415907735,0.03,-0.5,0.36,1.0,1.6,0.2,2.0,0.0,60.0,20.1,60.0,1.0,100.0,0.5321203532682318,0.25,0.4,0.1,1.0591204529170115,0.4194637271936424,0.0,0.0,217.5,35.0,3.0,0.1,0.06,1.0,0.0,0.0,300.0,-3.0,100.0,0.019,5000.0,250.0,5000.0,0.01,100.0,2000.0,2331.410797334619,1.0,0.02,10.0,10533.254409357269,4.405804219149984e+25,0.2789,3.0250408808834014e+37,6.193938487784545e+36,5.274942453256807e+21,1.0981689893203706e+37,2.338514134604523e+36,2.4492372708146397e+36,4.787751405419163e+36,1.915100562167665e+37,4.424183991861557e+38,43924586687.56249,6.65758873548918,7.031255255627938,6.684387567819196,4.711066744004337e+37,3.246075366813576e+36,3.828322210628168e+34,3.207792144707294e+36,3.057978721372117e+37,1.6530880226322202e+37,18544565661.91768,18540595211.144577,3970450.773101307,25380021005.63301,25317147600.73958,62873404.89342988,9.814047871192472e+53,9.821557476221994e+51,9.715832296430254e+53,0.0147909181545638,0.0200500565326611,0.0238630304853951,0.0403969792948788,0.0817500846731071,0.1038857840239823,0.1312796454571392,0.1299837763100314,0.1461902334751275,0.1904256786489396,0.22547157679109,0.2951570534662737,0.3123688072571295,0.4079384176417741,0.8755807444544077,0.8790262361167421,10.994020434382382,27.844588777675654,29.93546915454157,19.89728330928468,9.344869504297112,True
G15_Y6_093_310,4318311,SFGX,SFG,0.1003657997524431,0.0084554657342258,3721.2968139147897,2113.096950978222,3721.2968139147897,2113.096950978222,1521.6249870419165,1155.9693939118904,8.496968752137778e+37,1.4327801236075717e+37,0.8898178078244087,0.1956821857481366,0.9035632676563252,0.1940966319572175,850715300.8569003,325919532.09262955,1306358346.0718734,354541406.52958554,21.83842612390647,1.1493908486266562,0.03,-0.5,0.36,1.0,1.6,0.1,2.0,0.0,60.0,20.1,60.0,1.0,100.0,1.5294616617339376,0.75,0.4,0.3,3.0724022350482856,1.2225707952199054,0.0,0.0,217.5,35.0,3.0,0.1,0.06,1.0,0.0,0.0,300.0,-3.0,100.0,0.019,3500.0,500.0,3500.0,0.25,800.0,1.0,2544.994914869331,1.0,0.02,10.0,12059.848872229404,1.934150878920539e+25,0.1336,2.821683568619953e+36,5.777553145305088e+35,4.920336296884664e+20,1.024344964167348e+36,2.181308342078379e+35,2.2845881542900133e+35,4.465896496368392e+35,4.019306846731552e+36,9.285231993019737e+37,2719009233.776346,0.9792405666975464,1.0424231470723502,0.9847706629910508,5.408699297869201e+36,4.750395358033041e+35,2.953398297626518e+33,4.720861375056775e+35,2.974521319513701e+36,2.434177978355499e+36,1135884625.486853,1135299242.2429795,585383.2438732366,1583124605.341618,1573862284.9034562,9262320.438162005,1.4386686149072582e+53,8.836419327955528e+50,1.4298321955793027e+53,0.0016705688003075,0.0028347971043595,0.0050533847825185,0.0115353199538675,0.0190353149148393,0.0285989896943765,0.0335198831436545,0.0326574091359718,0.0424293226602299,0.056033663056626,0.0752157856102489,0.1038520904924571,0.1483542121729877,0.1736647070374038,0.5627781960559557,0.6696654730298159,14.16126538734017,29.27718113002262,25.98550145152333,15.239774713136816,6.744554980332207,True
