SPECID,CATAID,HB_CONT,HB_CONT_ERR,HB_GRAD,HB_GRAD_ERR,HB_REDCHI_EMB,HB_REDCHI_EMABS,HB_FITFAIL,HB_NPEG,HB_MODSEL_EM_LINE,HB_MODSEL_EMB_EM,HB_MODSEL_NABS_N,HB_BF,HB_DELBIC,HB_DELAIC,HB_CEN,AMP_HB,AMP_HB_ERR,POS_HB,POS_HB_ERR,SIG_HB,SIG_HB_ERR,HB_FLUX,HB_FLUX_ERR,HB_EW,HB_EW_ERR,AMP_HB_ABS,AMP_HB_ABS_ERR,POS_HB_ABS,POS_HB_ABS_ERR,SIG_HB_ABS,SIG_HB_ABS_ERR,HB_ABS_FLUX,HB_ABS_FLUX_ERR,HB_ABS_EW,HB_ABS_EW_ERR,HB_ABS_NPEG,AMP_HB_B,AMP_HB_B_ERR,POS_HB_B,POS_HB_B_ERR,SIG_HB_B,SIG_HB_B_ERR,HB_B_FLUX,HB_B_FLUX_ERR,HB_B_EW,HB_B_EW_ERR,HB_B_NPEG,AMP_OIIIB,AMP_OIIIB_ERR,POS_OIIIB,POS_OIIIB_ERR,SIG_OIIIB,SIG_OIIIB_ERR,OIIIB_FLUX,OIIIB_FLUX_ERR,OIIIB_EW,OIIIB_EW_ERR,AMP_OIIIR,AMP_OIIIR_ERR,POS_OIIIR,POS_OIIIR_ERR,SIG_OIIIR,SIG_OIIIR_ERR,OIIIR_FLUX,OIIIR_FLUX_ERR,OIIIR_EW,OIIIR_EW_ERR,OIIIR_NPEG,OIIIB_NPEG,HA_CONT,HA_CONT_ERR,HA_GRAD,HA_GRAD_ERR,HA_REDCHI_EMB,HA_REDCHI_EMABS,HA_FITFAIL,HA_NPEG,HA_MODSEL_EM_LINE,HA_MODSEL_EMB_EM,HA_MODSEL_NABS_N,HA_BF,HA_DELBIC,HA_DELAIC,HA_CEN,AMP_HA,AMP_HA_ERR,POS_HA,POS_HA_ERR,SIG_HA,SIG_HA_ERR,HA_FLUX,HA_FLUX_ERR,HA_EW,HA_EW_ERR,AMP_HA_ABS,AMP_HA_ABS_ERR,POS_HA_ABS,POS_HA_ABS_ERR,SIG_HA_ABS,SIG_HA_ABS_ERR,HA_ABS_FLUX,HA_ABS_FLUX_ERR,HA_ABS_EW,HA_ABS_EW_ERR,HA_ABS_NPEG,AMP_HA_B,AMP_HA_B_ERR,POS_HA_B,POS_HA_B_ERR,SIG_HA_B,SIG_HA_B_ERR,HA_B_FLUX,HA_B_FLUX_ERR,HA_B_EW,HA_B_EW_ERR,HA_B_NPEG,AMP_NIIB,AMP_NIIB_ERR,POS_NIIB,POS_NIIB_ERR,SIG_NIIB,SIG_NIIB_ERR,NIIB_FLUX,NIIB_FLUX_ERR,NIIB_EW,NIIB_EW_ERR,AMP_NIIR,AMP_NIIR_ERR,POS_NIIR,POS_NIIR_ERR,SIG_NIIR,SIG_NIIR_ERR,NIIR_FLUX,NIIR_FLUX_ERR,NIIR_EW,NIIR_EW_ERR,NIIB_NPEG,NIIR_NPEG,RA,DEC,Z,URL,URL_IMG,CATAID_1,DIST,IS_SBEST,IS_BEST,HB_rest,HA_rest
G12_Y1_ND4_326,98958,9.00526,0.025548507,-0.00022089656,1.6343325e-05,0.6669179,0.52881116,0.0,0,201,0,201,62.972538,59.956985,67.08372,6261.737623723778,16.966805,0.5099426,-123.47268,0.07744425,3.005396,0.103512704,127.81791,5.84282,11.206408,0.5132538,-1.9110386,0.42160758,-121.39893,1.1732392,10.630135,1.5092179,-50.921146,13.359294,-4.464727,1.1714011,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,3.9033196,0.26676893,-0.34524873,0.00061203405,3.2706711,0.10558114,32.00081,2.41876,2.8141377,0.21285453,10.319247,0.32890695,60.190613,0.106701925,3.2789283,0.105847694,84.81445,3.847598,7.46964,0.3395243,0,0,7.035815,0.02759796,9.387e-05,2.8805469e-05,0.74403644,1.0801878,0.0,0,201,201,100,102.601204,111.60137,117.5446,8287.142290932698,59.200657,0.5640087,-0.42542234,0.031061549,3.3541355,0.03561292,497.73373,7.100321,56.023403,0.82885283,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,2.8757148,0.28998172,0.28525636,1.3161689,16.617052,1.333515,119.781494,15.436651,13.482115,1.738291,0,10.325134,0.33292565,-18.85254,0.02849489,3.3731809,0.04349697,87.30221,3.0317478,9.82889,0.3435007,34.991714,0.49112418,25.823254,0.03903086,3.3782027,0.043561727,296.30627,5.6475167,33.339664,0.6487626,0,0,180.59775,0.87315,0.26276,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G12_Y1_ND4_326.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G12_Y1_ND4_326.png,98958,0.04,True,True,4958.770964968622,6562.7215709499005
G12_Y1_ND5_009,585551,13.931737,0.081071995,0.00023667763,3.572995e-05,1.2702712,1.1734719,0.0,0,201,0,201,33.251682,29.223566,35.703182,5562.232836485769,21.134993,1.183356,-108.79869,0.11736677,1.9716946,0.1255432,104.45559,8.856664,6.6966863,0.5691477,-2.493501,0.39252394,-111.48817,2.425545,14.628019,-0.0,-91.429214,14.392678,-5.861829,0.92339635,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,3.184149,0.66449255,-1.0573968,0.0057648215,3.6513634,0.28899956,29.143276,6.5045676,1.8649663,0.4163884,12.009543,0.8794506,52.71595,0.2874021,3.6660094,0.29015878,110.35957,11.899916,7.0557966,0.76192224,0,0,15.556896,0.07048686,0.00022022371,3.538864e-05,0.74121344,1.2445681,0.0,0,201,201,100,143.34396,151.67227,157.20639,7361.3775825764515,87.72062,1.1045973,-0.29222396,0.033880677,2.752478,0.037368473,605.223,11.206926,34.683613,0.661184,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,5.0650854,0.4205183,2.574158,1.5187714,21.24486,1.3976079,269.73083,28.571825,15.456881,1.6388009,0,14.496126,0.7897572,-16.836637,0.035415046,2.7565873,0.052743524,100.16445,5.7837734,5.741485,0.33254892,48.27225,0.8633531,22.84838,0.048060447,2.7590318,0.0527903,333.84448,8.743743,19.125414,0.5083514,0,0,183.31312,-0.09665,0.1217,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G12_Y1_ND5_009.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G12_Y1_ND5_009.png,585551,0.07,True,True,4958.7526401763125,6562.697318869976
G12_Y2_004_130,185957,14.931774,0.044905458,5.3336018e-05,1.2055227e-05,0.7145699,2.0886972,0.0,0,201,201,0,743.0753,749.05566,756.25354,6400.450445263426,6.0522037,0.3072731,-125.98642,0.24064979,4.28137,0.24581985,64.951065,4.978089,3.371623,0.25861287,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,2.7658005,0.09892729,-117.486305,-0.0,104.67331,-0.0,725.6826,25.956253,37.66919,1.3521163,2,4.111161,0.22499098,-0.6670075,0.0012461325,4.6487827,0.11328645,47.906414,2.8699427,2.4857187,0.14910014,12.294303,0.28951386,61.209877,0.11435497,4.665916,0.11370397,143.79068,4.8727612,7.459214,0.25377023,0,0,14.450272,0.16464674,0.000121255915,2.7904747e-05,1.2117507,6.498497,0.0,0,201,201,201,2072.7268,2086.035,2092.0571,8470.722785477948,35.905678,0.8501159,-0.39827624,0.057434775,5.7258177,0.17934687,515.3361,20.234203,27.630243,1.1296321,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,6.9535584,0.16686116,-4.587402,1.2881451,80.72639,2.9851618,1407.0598,62.02663,75.44352,3.4350383,0,8.744985,0.2937443,-20.225624,0.07632243,5.9565015,0.1339842,130.56905,5.278382,7.00175,0.29408428,22.128386,0.7328076,25.439846,0.09599856,5.9702625,0.13429374,331.15634,13.257224,17.751417,0.73885614,0,0,182.57737,-1.59478,0.29077,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G12_Y2_004_130.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G12_Y2_004_130.png,185957,0.04,True,True,4958.629690234067,6562.534599872904
G12_Y3_044_396,693741,7.2526283,0.042433664,0.00022445779,3.1200834e-05,0.62615263,0.6834385,0.0,0,201,201,0,16.789677,18.893412,26.02014,6266.930872747579,4.1040177,0.6654647,-122.536255,0.40398428,2.5050728,0.50882447,25.770302,6.6977634,2.8222697,0.73370343,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,2.5362425,0.34815532,-129.44212,1.7363625,10.49265,-0.0,66.706154,9.156894,7.3069825,1.0039712,1,0.8581188,0.22760934,-4.2212143,0.0,10.550787,0.9654015,22.694582,6.3676715,2.476326,0.6949614,3.3846834,0.2678893,56.36486,-0.0,10.599338,0.96984386,89.92629,10.879468,9.793967,1.1862767,1,1,10.853994,0.0544091,5.2529824e-05,3.5689205e-05,0.637076,1.5044079,0.0,0,201,201,0,298.86377,307.73065,313.68277,8294.015334199383,30.386236,0.8885886,1.1400154,0.12265933,3.882387,0.15262021,295.70975,14.4882965,21.55748,1.0617223,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,15.380261,0.6312515,-1.7397958,0.51647174,19.984936,0.5154228,770.4712,37.34742,56.168755,2.7372153,0,6.2188487,0.69889396,-18.058859,0.083323196,3.9198067,0.14932932,61.103287,7.2507977,4.454893,0.5291098,17.243889,0.58321303,26.653986,0.12298093,3.9268727,0.14959851,169.73523,8.646842,12.372308,0.63332814,0,0,175.42933,0.0377,0.26369,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G12_Y3_044_396.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G12_Y3_044_396.png,693741,0.05,True,True,4959.231198116294,6563.330669863165
G12_Y5_002_272,178033,11.06467,0.07783528,9.5797004e-05,4.3734733e-05,0.57178,0.55265856,0.0,0,2,0,0,-5.7422,-12.128576,-5.0441566,6184.819523259145,12.444016,0.7043676,-125.026566,2.4780009,5.7300262,1.7741903,178.73398,56.258595,12.965558,4.0820866,-12.98575,-0.0,-124.823166,2.507442,6.4267836,1.7370574,-209.19469,56.541996,-15.175184,4.10301,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,-0.13026291,0.5823269,-4.165905,0.0,4.284915,1.3816442,-1.3991134,6.270841,-0.10138701,0.4544182,2.6985867,0.7796118,55.62635,-0.0,4.2998447,1.3864582,29.08567,12.59215,2.106608,0.9121407,1,1,15.748801,0.1299558,0.00019948215,5.814572e-05,0.39687383,0.41367933,0.0,0,201,1,0,-2.7670965,-5.143466,0.6539495,8185.344470327178,6.7382774,1.1671342,0.13489233,0.6389686,3.9084296,0.8472507,66.01477,18.31753,3.3608186,0.9329595,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,4.832313,0.94947964,5.650428,3.6897857,24.160938,2.7328374,292.6569,66.35016,14.89815,3.3798933,0,2.275735,1.0442013,-16.712162,0.31681392,5.44801,0.64099,31.077745,14.721087,1.5825088,0.74972576,9.823394,0.9155772,27.41484,0.5197055,5.4601836,0.6424223,134.44937,20.180769,6.8424664,1.0286001,0,0,178.755,-2.05531,0.24724,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G12_Y5_002_272.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G12_Y5_002_272.png,178033,0.04,True,True,4958.8046592950395,6562.766163951748
G12_Y5_010_337,171994,11.2949095,0.093584664,3.5882413e-06,5.180066e-05,0.5823492,0.5814334,0.0,0,201,0,0,-9.136141,-12.830641,-5.7829676,6116.488282132182,15.507201,1.0005401,-123.498985,0.3034815,3.9881575,1.1424665,155.02283,45.521053,11.127742,3.2688675,-13.533969,-0.0,-124.27465,-0.0,3.8345737,1.3147712,-130.0865,44.603127,-9.337781,3.2026107,2,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,16.319956,0.77525485,-0.31916338,0.00053924014,4.3569155,0.09866963,178.23297,9.379616,12.793295,0.6815482,50.785004,1.2472516,58.81249,0.09936621,4.372287,0.09901775,556.5883,18.594034,39.950325,1.3751032,0,0,10.634191,0.1030261,-0.00017324575,6.964058e-05,0.46406117,0.48276863,0.0,0,201,1,0,-3.3978055,-5.461761,0.29807127,8094.910991289385,18.162655,1.0734406,-0.9999566,0.21568353,4.288724,0.32196215,195.25282,18.655346,14.885481,1.4295194,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,2.260485,0.9050297,-0.73581487,6.9642334,24.35535,5.572288,138.00217,63.637005,10.520911,4.8525834,0,6.004975,1.1122622,-18.634205,0.12961426,4.1473527,0.217306,62.426945,12.016677,4.7578735,0.9170105,20.067976,0.84856963,25.005272,0.1739296,4.1552253,0.2177185,209.0201,14.073396,15.94181,1.0844345,0,0,180.62133,-2.39617,0.23345,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G12_Y5_010_337.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G12_Y5_010_337.png,171994,0.04,True,True,4958.845743347669,6562.820536940601
G12_Y6_052_118,131908,15.946167,0.0977518,0.00041578876,3.9965063e-05,2.3466337,2.279626,0.0,0,201,0,201,17.83551,15.9326315,22.36725,5508.033612776101,14.755504,1.1131002,-108.31187,0.19451539,2.4304407,0.2150031,89.89364,10.450987,5.089599,0.59254235,-2.4663622,0.4579878,-104.70746,-0.0,14.486986,-0.0,-89.56222,16.631134,-5.070357,0.9420497,2,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,31.584085,0.9586239,-0.3865832,0.00031073616,2.8875167,0.04107234,228.60342,7.6626077,12.906648,0.43979615,96.179535,1.5107982,52.862785,0.042491183,2.897695,0.04121712,698.5947,14.804106,39.38705,0.8688056,0,0,22.768381,0.09054069,0.00013176576,3.202594e-05,0.8157986,1.8839809,0.0,0,201,201,0,324.03052,333.11206,338.62573,7289.647224977564,62.75188,1.3811474,0.4537696,0.05776469,2.5120265,0.0679872,395.13083,13.783906,15.623929,0.54856133,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,12.883293,0.72961724,-2.198585,0.89745647,17.939161,0.8795774,579.3206,43.396214,22.907358,1.7183789,0,18.99433,1.2153839,-16.280813,0.035660714,3.2698433,0.05482232,155.68288,10.297918,6.156477,0.4079664,85.181305,1.3037306,23.017504,0.05041644,3.2744575,0.054899678,699.15515,15.871809,27.641792,0.6370604,0,0,183.21854,-2.21798,0.11073,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G12_Y6_052_118.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G12_Y6_052_118.png,131908,0.04,True,True,4958.9311648880475,6562.933588700732
G12_Y6_057_175,71002,17.938818,0.08122893,-0.00010500084,2.852205e-05,1.0694908,0.91448414,0.0,0,201,0,201,59.184612,54.78214,61.276608,5595.983814370848,25.248718,1.2862303,-109.99455,0.086628325,1.6145431,0.09563171,102.18306,7.983036,5.044386,0.39475343,-2.9969246,0.47471145,-107.337395,1.9083635,13.866085,2.1907413,-104.164474,23.304024,-5.142281,1.1506839,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,2.8287525,0.78232646,-0.4319483,0.0016273531,2.312473,0.2018996,16.396893,4.75537,0.80997086,0.23493357,13.57713,1.0793397,53.66769,0.20219153,2.3189454,0.2024647,78.92025,9.31881,3.8997238,0.4608136,0,0,17.465002,0.098827645,-9.3832045e-05,2.7436592e-05,0.8698225,0.90671355,0.0,0,201,1,0,-5.5422716,0.09899657,5.6534233,7406.045560220879,84.10255,0.83987176,-0.24122472,0.026219878,2.51093,0.025250465,529.33875,7.5019345,26.857603,0.40985194,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,0.5608856,0.16433148,9.881563,-0.0,49.34349,18.49392,69.37358,33.002827,3.5200698,1.6747078,1,11.114444,0.4647604,-16.982538,0.032232657,2.6530228,0.045210756,73.91263,3.3375232,3.7498434,0.17064825,38.21131,0.6462748,22.943285,0.043546084,2.6549926,0.04524433,254.29933,6.105615,12.904254,0.31831634,0,0,182.58687,0.03001,0.12846,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G12_Y6_057_175.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G12_Y6_057_175.png,71002,0.0,True,True,4958.956289430595,6562.966839959661
G15_Y1_AN2_301,296575,16.169382,0.07119025,-0.00010895478,2.595735e-05,0.8996636,0.8636376,0.0,0,201,0,12,9.298432,4.031341,10.7948675,5774.416615677241,18.175291,1.2671794,-114.32859,0.17010452,2.307833,0.18947591,105.14187,11.324845,5.579804,0.6015035,-2.0670102,0.6640934,-109.77139,-0.0,12.678535,3.6002684,-65.69036,28.1672,-3.4862475,1.494938,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,3.2445633,0.574478,-1.6901256,0.01537838,4.4248843,0.49386564,35.987206,7.532146,1.9112649,0.40011752,6.273788,0.6754326,54.13453,0.49256775,4.4406705,0.49562752,69.83422,10.829387,3.7102609,0.5755926,0,0,15.616016,0.058640085,9.634624e-05,2.9007802e-05,0.67093307,0.911451,0.0,0,201,201,0,60.406784,66.45453,71.99881,7642.193751450334,54.276207,1.0610136,-0.55588436,0.05759873,3.1510932,0.08151738,428.7071,13.900786,23.575615,0.7695463,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,6.5081263,0.7684062,1.0783986,1.6121644,20.794197,1.3353901,339.22516,45.593113,18.654604,2.508226,0,15.155472,0.9131976,-17.586363,0.1049572,3.8482344,0.10139566,146.1911,9.614164,8.040238,0.5296227,54.255165,0.97631305,23.612528,0.14092198,3.855042,0.10157503,524.2762,16.728142,28.826887,0.92612976,0,0,212.34175,1.45472,0.16454,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G15_Y1_AN2_301.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G15_Y1_AN2_301.png,296575,0.04,True,True,4958.538663916432,6562.41413042947
G15_Y1_BS2_133,543892,8.007556,0.058564182,0.00014255744,3.4403223e-05,0.6650203,0.7551533,0.0,0,201,201,0,36.050434,39.1813,46.103138,5888.810804613491,2.6861012,0.5340945,-115.77706,0.500025,2.2186925,0.5058817,14.938584,4.519359,1.57419,0.47637892,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,0.9293402,0.12873103,-108.09468,-0.0,96.31,-0.0,224.35513,31.07739,23.638735,3.2790046,2,0.77016115,0.44500148,-0.20305707,0.00093873893,3.4696844,0.26341432,6.698252,3.903536,0.7043925,0.41053066,5.5589137,0.37967816,56.727505,0.26225296,3.4793332,0.26414683,48.48148,4.9509687,5.093181,0.5214508,0,0,9.202439,0.15433429,-9.163516e-05,5.1256513e-05,0.4869545,0.7840858,0.0,0,201,201,102,106.701904,105.42216,111.16302,7793.589574453021,12.884432,0.436485,0.44596562,0.112446494,4.0117297,0.120285206,129.56476,5.8614974,11.855981,0.5720334,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,1.453,0.14155549,3.4285588,6.3421874,72.41091,11.077526,263.73,47.83233,24.133652,4.39576,0,2.3207185,0.27570146,-17.44961,0.13641109,4.109693,0.19919609,23.906816,3.0674202,2.1872325,0.28302446,8.304325,0.35910186,24.56545,0.19203869,4.1174335,0.19957127,85.7079,5.5672274,7.8446894,0.5262777,0,0,213.23888,-0.98462,0.18761,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G15_Y1_BS2_133.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G15_Y1_BS2_133.png,543892,0.04,True,True,4958.539254985636,6562.414912684316
G15_Y1_CS2_354,593058,10.775848,0.032114558,0.000116509895,1.535268e-05,0.9520158,0.6881493,0.0,3,201,0,0,-5.068322,-12.669748,-5.431093,6477.815879015804,3.8163543,-0.0,-131.61609,-0.0,10.82962,-0.0,103.598114,0.0,7.3700337,0.022039229,-5.451544,0.1700233,-129.37401,0.4034279,10.867305,0.41891256,-148.50165,7.363412,-10.564241,0.5247765,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,0.55877936,0.12221094,-4.3632545,0.0,17.515774,0.0,24.533506,5.365737,1.7429273,0.381232,-0.4362273,0.12409111,58.261562,-0.0,17.598837,-0.0,-19.243618,5.4741235,-1.366194,0.3886548,2,2,14.744987,0.1309015,0.00036604184,2.5171681e-05,4.1780424,4.2591066,0.0,3,201,200,0,28.76438,19.036886,25.10216,8573.112632583105,0.0,-0.0,3.6407554,-0.0,1.6942675,-0.0,0.0,-0.0,0.0,-0.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,0.8248209,0.14664102,-11.43873,-0.0,70.05769,19.21545,144.84564,47.344215,7.5220294,2.4595563,1,2.1823163,0.40549535,-20.228083,0.46129212,3.736298,0.6272611,20.438505,5.118201,1.0616308,0.26602027,2.2377136,0.3994794,25.989367,0.59267557,3.7426965,0.6283353,20.99322,5.1446047,1.0891939,0.26709303,0,0,215.23942,-0.00942,0.30637,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G15_Y1_CS2_354.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G15_Y1_CS2_354.png,593058,0.08,True,True,4958.637965519572,6562.545551859814
G15_Y1_CX2_384,492406,17.069431,0.13142699,-0.00017805264,4.1383028e-05,1.1148813,1.1336709,0.0,0,201,0,0,-6.5199227,-3.9237761,2.8734264,5831.946799735869,10.325359,0.9760643,-113.758995,0.48320848,4.7212877,0.5390703,122.1956,18.113344,6.07977,0.9024324,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,1.2082305,0.4228423,-122.307495,-0.0,45.155415,17.265823,136.757,70.887146,6.8036585,3.5270226,1,38.748295,0.8123073,0.60938585,0.0005883891,5.1891136,0.0516553,504.00595,11.696517,25.106436,0.6138785,113.101776,1.3836278,56.99021,0.055026583,5.209403,0.051857274,1476.8872,23.293232,73.61261,1.2921556,0,0,16.594055,0.08311984,0.0001683345,3.678027e-05,0.6417951,0.6518861,0.0,0,201,111,0,12.16932,8.796697,14.381338,7718.332492797641,35.44408,1.2348211,-0.4964968,0.13982059,4.8051634,0.18617623,426.9154,22.244314,21.875458,1.1450698,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,4.8025956,1.3895311,10.298234,-0.0,20.1938,1.9870858,243.09949,74.29229,12.455232,3.8068855,1,7.40336,0.5513612,-17.923866,0.13479029,5.8101835,0.26833203,107.82231,9.448655,5.5258713,0.48503238,25.90519,1.0766299,23.685482,0.17811856,5.823492,0.26894665,378.14658,23.494259,19.371756,1.2074715,0,0,216.52604,-1.29446,0.17611,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G15_Y1_CX2_384.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G15_Y1_CX2_384.png,492406,0.04,True,True,4958.67461354454,6562.594053955532
G15_Y1_EN1_039,106963,22.608534,0.06927678,-0.0002969851,1.9773213e-05,1.2011833,1.1069651,0.0,3,3,0,201,27.797606,16.610155,23.12676,5603.514136551608,0.0,-0.0,-107.96304,-0.0,1.6065638,-0.0,0.0,-0.0,0.0,-0.0,-1.7418028,0.27083147,-106.52254,-0.0,14.735449,-0.0,-64.33574,10.00351,-2.51473,0.39108905,2,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,4.323456,1.088203,3.0526063,0.019560555,1.1283822,0.0,12.228612,3.077911,0.4786752,0.120490275,2.1501713,1.1457076,57.22504,0.36668783,1.1242038,-0.0,6.0590987,3.2285595,0.23734547,0.1264704,1,1,19.355131,0.056066003,-0.00016084376,2.4617088e-05,0.48959488,0.5287695,0.0,1,201,111,10,10.538399,6.619173,12.183704,7416.011619988714,3.482019,0.65391505,-2.3685472,0.334132,1.6942675,-0.0,14.787783,2.777111,0.6761097,0.12698692,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,1.8838655,0.47359458,-8.088118,3.753247,17.764248,4.324836,83.88545,29.356428,3.83513,1.3421823,0,-0.8645418,0.7038433,-15.23085,0.38724312,4.938167,0.7923664,-10.701428,8.879882,-0.48922586,0.40595463,3.3590322,0.44146246,24.748695,0.6292336,4.9487047,0.7940572,41.667328,8.642259,1.905494,0.39525884,0,0,217.90042,0.98729,0.13009,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G15_Y1_EN1_039.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G15_Y1_EN1_039.png,106963,0.07,True,True,4958.467145582748,6562.3194789695635
